epoch,train loss,train accuracy,test loss,test accuracy
0,0.7009601967244209,46.58227848101266,0.7193129169940948,50.0
1,0.6990124670765068,49.36708860759494,0.6940412497520447,54.0
2,0.7029456798034378,51.392405063291136,0.6790169280767441,50.0
3,0.6893348552003692,53.164556962025316,0.6756804919242859,57.0
4,0.6703964654403397,58.9873417721519,0.7103141778707505,48.0
5,0.6720099504235425,57.46835443037975,0.6512252002954483,57.0
6,0.6573682994027681,59.49367088607595,0.6526532563567161,61.0
7,0.653629831724529,57.9746835443038,0.6411148333549499,63.0
8,0.6353051333487788,60.0,0.6251841902732849,62.0
9,0.6130455761770659,64.0506329113924,0.5950860017538071,63.0
10,0.5798436374226703,64.0506329113924,0.5909616923332215,64.0
11,0.572314770397129,66.83544303797468,0.5843815034627915,67.0
12,0.5238055598085063,71.39240506329114,0.5762169354408979,65.0
13,0.5230892516766923,73.67088607594937,0.4716941925510764,77.0
14,0.4627697334825238,75.9493670886076,0.4941909578442574,75.0
15,0.4506023340398752,77.46835443037975,0.4402445667237043,81.0
16,0.3921379494245011,81.26582278481013,0.43477921187877655,84.0
17,0.3425301217745188,84.30379746835443,0.5021262425929308,75.0
18,0.34369941213804805,82.27848101265823,0.36102713845670226,88.0
19,0.33283032193143347,84.55696202531645,0.2700993411312811,88.0
20,0.2598842653805461,89.36708860759494,0.3878614068776369,77.0
21,0.1956391631885547,92.15189873417721,0.2555300570791587,90.0
22,0.19252566381280614,91.89873417721519,0.19918162422254682,95.0
23,0.18491034860049188,92.15189873417721,0.22882316458009883,89.0
24,0.2528413595907284,89.62025316455696,0.44092939372225826,86.0
